funcid,dim,milestone,error
11,30,1,1.433387e+03
11,30,2,4.732683e+02
11,30,3,3.328881e+02
11,30,5,2.747942e+02
11,30,10,2.564444e+02
11,30,20,2.511787e+02
11,30,30,2.397463e+02
11,30,40,2.007941e+02
11,30,50,1.892937e+02
11,30,60,1.891545e+02
11,30,70,1.891511e+02
11,30,80,1.891488e+02
11,30,90,1.891465e+02
11,30,100,1.891443e+02
