funcid,dim,milestone,error
29,50,1,1.359690e+04
29,50,2,1.281401e+04
29,50,3,1.269354e+04
29,50,5,1.186949e+04
29,50,10,1.060691e+04
29,50,20,1.009222e+04
29,50,30,9.350855e+03
29,50,40,8.828502e+03
29,50,50,8.790617e+03
29,50,60,8.690788e+03
29,50,70,8.610045e+03
29,50,80,8.592793e+03
29,50,90,8.528054e+03
29,50,100,8.447570e+03
