funcid,dim,milestone,error
27,10,1,4.876780e+02
27,10,2,4.615143e+02
27,10,3,4.569322e+02
27,10,5,4.537335e+02
27,10,10,4.322642e+02
27,10,20,4.321670e+02
27,10,30,4.321670e+02
27,10,40,4.321670e+02
27,10,50,4.321670e+02
27,10,60,4.321670e+02
27,10,70,4.321670e+02
27,10,80,4.321670e+02
27,10,90,4.321670e+02
27,10,100,4.321670e+02
