funcid,dim,milestone,error
13,10,1,9.142980e+03
13,10,2,9.142908e+03
13,10,3,9.142908e+03
13,10,5,9.142908e+03
13,10,10,9.142908e+03
13,10,20,9.142908e+03
13,10,30,9.136350e+03
13,10,40,9.124649e+03
13,10,50,9.114300e+03
13,10,60,9.102764e+03
13,10,70,9.090995e+03
13,10,80,9.082265e+03
13,10,90,9.071692e+03
13,10,100,9.060569e+03
